Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Bwd IAT Mean,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Init_Win_bytes_forward,Init_Win_bytes_backward,Active Mean,Idle Mean,Label
2518642,147,1,1,6,5,6.0,0.0,1.8145492919945567,0.0,352681.8246139979,210367.689456629,17.814549291994556,0.0,16.629098583989112,0.0,0,0,0,0,1,0,37,27,105239.42036251456,225524.75429981344,5,4,5.395150236001815,0.0,8.79030047200363,6.0,6.0,34,157,0,0,4
54873,203,1,1,6,6,6.0,0.0,6.0,0.0,331543.0450810003,165771.52254050015,20.31543045081,0.0,20.31543045081,0.0,0,0,0,0,1,1,40,40,165771.52254050015,165771.52254050015,6,6,6.0,0.0,10.157715225405,6.0,6.0,32,315,0,0,4
80,99226732,9,6,368,11595,40.88888889,122.6666667,1932.5,1754.831473,120.5622694,0.151168941,7087623.714,26200000.0,12400000.0,29492.4,0,0,0,0,1,0,304,200,0.090701365,0.060467576,0,4344,747.6875,1390.331937,797.5333333,40.88888889,1932.5,274,235,992,98100000,2
8678,42,3,0,43,0,14.33333333,14.43375673,0.0,0.0,1023809.524,71428.57143,21.0,25.45584412,21.0,0.0,0,0,0,0,1,0,60,0,71428.57143,0.0,6,31,12.25,12.5,16.33333333,14.33333333,0.0,64,-1,0,0,0
80,100409972,9,6,325,11595,36.11111111,108.3333333,1932.5,2182.468304,118.7133087,0.149387553,7172140.857,26000000.0,12600000.0,1036.4,0,0,0,0,1,0,312,200,0.089632532,0.059755021,0,4355,745.0,1580.050674,794.6666667,36.11111111,1932.5,251,235,806,97400000,2
54871,1022,2,0,12,0,6.0,0.0,0.0,0.0,11741.68297,1956.947162,1022.0,0.0,1022.0,0.0,0,0,0,0,1,0,40,0,1956.947162,0.0,6,6,6.0,0.0,9.0,6.0,0.0,32,-1,0,0,0
3822505,220,2,0,9,7,6.0,0.0,1.0,0.0,300000.0,188832.77598,14.0,0.0,16.0,0.0,0,0,0,0,1,1,42,22,115371.79357,0.0,6,5,4.0,0.0,8.0,6.0,2.0,34,99,0,0,5
8450827,200,1,1,7,4,6.0,0.0,0.0,0.0,440015.167271104,151198.01148082566,9.852444528883147,0.0,22.0,0.0,0,0,0,0,1,0,42,25,71103.86967320219,96127.0514928044,4,5,4.765036980744567,0.0,10.234963019255432,6.0,3.0,34,276,0,0,5
9175,3,2,0,12,0,6.0,0.0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,0.0,0,0,0,0,1,0,40,0,666666.6667,0.0,6,6,6.0,0.0,9.0,6.0,0.0,385,-1,0,0,0
8850,4,3,0,43,0,14.33333333,14.43375673,0.0,0.0,10800000.0,750000.0,2.0,1.414213562,2.0,0.0,0,0,0,0,1,0,60,0,750000.0,0.0,6,31,12.25,12.5,16.33333333,14.33333333,0.0,65,-1,0,0,0
9071216,166,1,1,6,2,5.016769114193211,0.0,1.9664617716135764,0.0,534063.7803954565,77931.00410577164,8.100614685159272,0.0,13.117383799352485,0.0,0,0,0,0,1,1,25,1,98956.76951020725,245807.72145169703,4,6,5.0,0.0,7.050307342579636,6.0,5.899385314840729,34,150,0,0,4
80,769689,3,4,26,11607,8.666666667,10.26320288,2901.75,5795.50069,15113.89665,9.094582357,128281.5,313700.1258,402.5,256551.0,0,0,0,1,0,0,72,92,3.897678153,5.196904204,0,11595,1454.125,4097.537534,1661.857143,8.666666667,2901.75,8192,229,0,0,1
80,99898877,9,6,343,11595,38.17484842224999,114.52454526266666,1932.5,1997.7527050616495,119.51195806403004,0.1501570146728688,7135634.098091287,26086389.003728423,12513610.996271577,13327.827450480048,0,0,0,0,1,0,308,200,0.0900942090901103,0.0600628055827585,0,4350,746.1608522376007,1498.1026106097763,795.9049090579776,38.17484842224999,1932.5,260,235,886,97702361,2
8689,276,3,0,43,0,14.33333333,14.43375673,0.0,0.0,155797.1014,10869.56522,138.0,192.3330445,138.0,0.0,0,0,0,0,1,0,60,0,10869.56522,0.0,6,31,12.25,12.5,16.33333333,14.33333333,0.0,62,-1,0,0,0
5190,43,1,1,2,6,2.0,0.0,6.0,0.0,186046.5116,46511.62791,43.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
53524,154,1,1,0,0,0.0,0.0,0.0,0.0,0.0,12987.01299,154.0,0.0,0.0,0.0,0,0,0,0,1,0,32,32,6493.506494,6493.506494,0,0,0.0,0.0,0.0,0.0,0.0,130,65535,0,0,0
80,99290618,8,6,638,11595,79.75,142.140524,1932.5,3126.682571,123.2039869,0.14100023,7637739.846,27100000.0,14200000.0,19900000.0,1,0,0,0,0,0,236,200,0.08057156,0.06042867,0,7240,815.9333333,2095.815439,874.2142857,79.75,1932.5,0,235,16975,97900000,2
8153868,210,1,1,9,3,6.0,0.0,0.0,0.0,526752.0,190292.91711,11.0,0.0,22.0,0.0,0,0,0,0,1,0,42,32,86823.01499,155676.0,4,6,4.0,0.0,11.0,6.0,3.0,34,353,0,0,5
80,101098826,9,6,358,11595,39.79942005316969,118.95223159243498,1932.5,1839.3441071453456,118.23276631178798,0.1483696867568799,7221344.750404999,26200000.0,12600000.0,1617.7636790350905,0,0,0,0,1,0,309,200,0.0890218124541279,0.0593478743027519,0,4344,747.0746737821584,1427.8302825752578,796.879652054324,39.79942005316969,1932.5,251,235,5,98100000,2
10648811,129,1,1,8,3,5.0,0.0,2.0,0.0,443217.01572655846,169591.72682128887,15.886035049837549,0.0,10.183558910772303,0.0,0,0,0,0,1,1,34,24,102280.97240237978,222412.95953101476,4,6,5.563288217845539,0.0,8.126576435691078,6.0,4.310135346463382,34,286,0,0,4
2924034,135,1,1,7,8,6.0,0.0,0.0,0.0,419301.0,44559.37956,22.0,0.0,8.0,0.0,0,0,0,0,1,0,42,0,42105.26316,0.0,6,6,6.0,0.0,8.0,5.0,0.0,32,150,0,0,5
54873,208,1,1,6,6,6.0,0.0,6.0,0.0,385031.1748982489,192515.5874491245,20.850311748982488,0.0,20.850311748982488,0.0,0,0,0,0,1,1,40,40,192515.5874491245,192515.5874491245,6,6,6.0,0.0,10.425155874491244,6.0,6.0,32,342,0,0,4
9948360,142,1,1,8,2,5.618386009333087,0.0,3.0919300466654365,0.0,459848.3531386188,122584.02559814128,14.80224610266396,0.0,18.908069953334564,0.0,0,0,0,0,1,0,42,21,42105.26316,175460.98720700832,5,4,5.381613990666913,0.0,8.0,6.0,1.5264559626676508,34,115,0,0,5
11895535,107,1,0,9,0,6.0,0.0,0.2889912215757366,0.0,307434.87715747894,143364.49125207926,17.115596488630295,0.0,21.711008778424265,0.0,0,0,0,0,1,0,35,40,42105.26316,199329.0867892989,5,4,5.942201755684852,0.0,7.057798244315148,6.0,5.653210534109117,34,224,0,0,5
2800,69,1,1,2,6,2.0,0.0,6.0,0.0,115942.029,28985.50725,69.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,14492.75362,14492.75362,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
4525540,183,1,1,8,5,6.0,0.0,1.2968990165400256,0.0,388452.820377305,179258.97077039565,17.864599344360016,0.0,16.729198688720032,0.0,0,0,0,0,1,0,42,35,124388.75733164333,90581.91181023807,5,4,5.0,0.0,8.567700327819992,6.0,6.0,32,226,0,0,4
2035,45,1,1,2,6,2.0,0.0,6.0,0.0,177777.7778,44444.44444,45.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
3493,19,1,1,2,6,2.0,0.0,6.0,0.0,421052.6316,105263.1579,19.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,52631.57895,52631.57895,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
2022,44,1,1,2,6,2.0,0.0,6.0,0.0,181818.1818,45454.54545,44.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
2161,65,1,1,2,6,2.0,0.0,6.0,0.0,123076.9231,30769.23077,65.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,15384.61538,15384.61538,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
80,325585,3,4,26,11607,8.666666667,10.26320288,2901.75,5795.50069,35729.53299,21.49976197,54264.16667,132450.9351,406.5,108516.6667,0,0,0,1,0,0,72,92,9.2141837,12.28557827,0,11595,1454.125,4097.537534,1661.857143,8.666666667,2901.75,8192,229,0,0,1
55153,4,2,0,37,0,18.5,17.67766953,0.0,0.0,9250000.0,500000.0,4.0,0.0,4.0,0.0,0,1,0,0,1,0,40,0,500000.0,0.0,6,31,22.66666667,14.43375673,34.0,18.5,0.0,946,-1,0,0,0
5961,88,1,1,2,6,2.0,0.0,6.0,0.0,90909.09091,22727.27273,88.0,0.0,0.0,0.0,0,0,0,1,0,0,24,20,11363.63636,11363.63636,2,6,3.333333333,2.309401077,5.0,2.0,6.0,1024,0,0,0,3
8817,3,2,0,12,0,6.0,0.0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,0.0,0,0,0,0,1,0,40,0,666666.6667,0.0,6,6,6.0,0.0,9.0,6.0,0.0,40905,-1,0,0,0
80,620558,3,5,26,11607,8.666666667,10.26320288,2321.4,3327.769794,18746.0318,12.89162335,88651.14286,234119.9023,361.5,155135.5,0,0,0,1,0,0,72,112,4.834358755,8.057264591,0,7215,1292.555556,2650.585648,1454.125,8.666666667,2321.4,8192,229,0,0,1
12813024,122,1,1,7,5,5.608939392426759,0.0,2.608939392426759,0.0,400113.6039752906,168366.01085887855,12.262575746987316,0.0,17.262575746987316,0.0,0,0,0,0,1,0,35,14,64435.502710183166,97765.1518933102,4,6,5.0,0.0,8.217878784853518,5.391060607573241,6.0,34,112,0,0,4
12664899,112,1,1,9,8,6.0,0.0,0.0,0.0,440509.0,42105.26316,16.0,0.0,15.0,0.0,0,0,0,0,1,0,42,42,175409.8482,250000.0,5,6,6.0,0.0,7.0,5.0,5.0,34,400,0,0,5
996161,166,1,1,6,4,6.0,0.0,0.0,0.0,433321.0,160581.69772,16.0,0.0,13.0,0.0,0,0,0,0,1,0,30,28,109919.01745,250000.0,6,5,6.0,0.0,10.0,6.0,6.0,34,400,0,0,4
8974674,166,1,1,6,2,5.0,0.0,2.0,0.0,536555.0,78083.78682,8.0,0.0,13.0,0.0,0,0,0,0,1,1,25,1,99206.9991,250000.0,4,6,5.0,0.0,7.0,6.0,6.0,34,148,0,0,4
11974554,108,1,0,9,0,6.0,0.0,0.0,0.0,300000.0,149462.71048,17.0,0.0,22.0,0.0,0,0,0,0,1,0,35,42,42105.26316,203615.0,6,4,6.0,0.0,7.0,6.0,6.0,34,238,0,0,5
2714759,150,1,1,6,6,6.0,0.0,3.692681476866447,0.0,300000.0,221444.60526005863,19.23089382562215,0.0,19.23089382562215,0.0,0,0,0,0,1,1,41,30,113223.05400248917,195788.73609158536,5,4,5.230893825622149,0.0,8.461787651244299,6.0,6.0,33,68,0,0,4
80,5818909,5,0,30,0,6.0,0.0,0.0,0.0,5.15560563,0.859267605,1454727.25,2908789.871,1454727.25,0.0,0,0,0,0,1,0,100,0,0.859267605,0.0,6,6,6.0,0.0,7.2,6.0,0.0,256,-1,997,5817912,1
10550542,95,2,1,7,8,6.0,0.0,0.0,0.0,401882.0,154039.68996,8.0,0.0,20.0,0.0,0,0,0,0,1,0,42,0,42105.26316,250000.0,4,5,4.0,0.0,9.0,4.0,0.0,34,135,0,0,4
