Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Bwd IAT Mean,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Init_Win_bytes_forward,Init_Win_bytes_backward,Active Mean,Idle Mean,Label
523362,190,1,0,12,3,6.0,0.0,3.0,0.0,443414.0,45309.20312,16.0,0.0,15.0,0.0,0,0,0,0,1,1,42,13,152698.37979,250000.0,4,5,6.0,0.0,8.0,6.0,0.0,32,111,0,0,5
8930194,185,1,1,6,7,6.0,0.0,0.0,0.0,300000.0,88088.95413,8.0,0.0,22.0,0.0,0,0,0,0,1,1,42,15,45729.19675,0.0,4,5,6.0,0.0,9.0,6.0,3.0,34,153,0,0,5
845126,95,2,1,11,5,5.0,0.0,0.0,0.0,600000.0,244100.07037,9.0,0.0,18.0,0.0,0,0,0,0,1,0,39,42,42105.26316,250000.0,5,4,4.0,0.0,10.0,4.0,0.0,34,-1,0,0,5
15088421,138,2,0,8,0,4.0,0.0,0.0,0.0,300000.0,127085.22449,8.0,0.0,22.0,0.0,0,0,0,0,1,0,42,25,250000.0,249873.0,4,4,5.0,0.0,10.0,6.0,2.0,34,-1,0,0,5
6988209,220,1,0,6,3,6.0,0.0,0.0,0.0,458356.0,116283.66851,8.0,0.0,8.0,0.0,0,0,0,0,1,0,37,0,42105.26316,0.0,4,6,6.0,0.0,8.0,5.0,3.0,34,205,0,0,5
6410205,199,2,0,6,0,5.0,0.0,0.0,0.0,453912.0,101714.12417,19.0,0.0,8.0,0.0,0,0,0,0,1,0,42,21,42105.26316,250000.0,5,6,6.0,0.0,11.0,6.0,6.0,34,136,0,0,4
1595056,209,2,0,7,8,6.0,0.0,0.0,0.0,317632.0,42105.26316,15.0,0.0,10.0,0.0,0,0,0,0,1,0,42,0,83008.13797,210705.0,5,6,6.0,0.0,10.0,6.0,6.0,34,180,0,0,5
6553114,95,1,1,9,0,4.0,0.0,3.0,0.0,588570.0,217311.17115,22.0,0.0,11.0,0.0,0,0,0,0,1,0,31,0,187953.02643,234776.0,6,5,6.0,0.0,8.0,6.0,6.0,34,-1,0,0,5
80,99424992,9,6,360,11595,40.08833706234078,120.26501120696888,1932.5,1826.4851710988364,120.2524624278442,0.15087045633101018,7101785.183288173,26166488.528160084,12433511.471839916,24724.387786616804,0,0,0,0,1,0,305,200,0.09052227416509465,0.060348182165915545,0,4345,747.2371895971511,1422.1207075623993,797.0530022147983,40.08833706234078,1932.5,270,235,960,97982709,2
80,100525710,8,6,416,11595,52.03586322622594,139.93826072682248,1873.879238282459,3718.216753480242,119.4858412484256,0.14137241689209876,7615000.693257161,26808894.80038955,14321233.911067829,19399280.934761688,1,0,0,0,0,0,244,206,0.07958196456346774,0.06179045232863102,0,9222,790.5717794514809,2429.0157929188886,846.2854293525332,52.03586322622594,1873.879238282459,0,235,9917,97506169,2
80,99581611,9,6,366,11595,40.03633182133801,120.41560585799331,1932.5,1897.1983629735812,120.12861934421312,0.15243579282214292,7025368.570019928,26036357.52951361,12181810.03935148,24390.318690181877,0,0,0,0,1,0,306,200,0.09218030455506702,0.06025548826707592,0,4607,739.6263703000487,1446.9131917859322,788.4019319321142,40.03633182133801,1932.5,274,235,995,98118182,2
80,101115128,10,5,354,11595,34.9295069403333,107.86542038464304,2003.385843058352,2516.8771069724926,118.17879752605921,0.15823574905239488,6741008.538189228,25281659.549014658,10998255.039161222,1566.9857192521272,0,0,0,0,1,0,330,194,0.10071623757434996,0.05751951166144942,0,5792,702.9214011725,1687.0763115329348,746.8539887253664,34.9295069403333,2003.385843058352,274,235,827,98126638,2
80,100909565,10,5,333,11595,31.28902359007978,102.08812618508189,2117.417782320134,2331.475512165884,118.20735837184823,0.16156779695947118,6599161.686044898,24987030.429928325,10434666.467255492,1577.617927537017,0,0,0,0,1,0,366,187,0.10599886540262507,0.05556893225260389,0,5792,689.7768417007788,1586.2078685304243,732.1450610274147,31.28902359007978,2117.417782320134,274,235,2441,97891272,2
80,99412382,9,7,853,11595,94.87139085589209,155.40472616891978,1656.428571,1931.7490850485083,125.2245961364482,0.16094575794994623,6627492.14877233,25300000.0,12400000.0,16600000.0,1,0,0,0,0,0,262,232,0.09053198876887199,0.07041376865631782,0,5032,732.6377951704635,1431.738900273148,778.4276573665755,94.87139085589209,1656.428571,0,235,17479,97995048,2
80,99898877,9,6,343,11595,38.17484842224999,114.52454526266666,1932.5,1997.7527050616497,119.51195806403004,0.15015701467286885,7135634.098091287,26086389.003728423,12513610.996271577,13327.827450480047,0,0,0,0,1,0,308,200,0.09009420909011032,0.06006280558275853,0,4350,746.1608522376007,1498.1026106097763,795.9049090579776,38.17484842224999,1932.5,260,235,886,97702361,2
80,101011397,10,6,348,11595,33.969945060984166,108.7382186583718,1849.388678587458,2208.9448200088873,118.23636813028354,0.1654098224654909,6435568.606283059,24703860.39813863,10879647.945782155,792.6301465543004,0,0,0,0,1,0,353,213,0.1018870896971508,0.06352273305956926,0,5792,674.854230497208,1537.5816821128296,715.3020956434224,33.969945060984166,1849.388678587458,274,235,5677,98012631,2
80,100568440,11,6,353,11595,32.10949978411959,106.4951629731909,1913.6037532060063,2237.5349015876404,118.80773801398402,0.17128456284679439,6222755.537831318,24221035.368444193,10038814.710527763,972.7453701598317,0,0,0,0,1,0,376,207,0.10937872964102978,0.06190583359391171,0,5792,657.4940388810834,1527.7248499168397,695.9110071917993,32.10949978411959,1913.6037532060063,259,235,2475,97555258,2
80,100496048,10,7,371,11595,34.186810505171344,112.61187907153838,1656.428571,2119.654779563689,119.07059874222915,0.1777325408104388,5963373.077517638,23725544.474586837,10167392.63278245,216.31342018847656,0,0,0,0,1,0,371,232,0.10807767547769798,0.06965486533274083,0,5792,634.6677109486224,1472.3275593290653,670.2297714863635,34.186810505171344,1656.428571,254,235,4594,97497645,2
80,100972707,8,7,367,11595,45.99161475627468,122.84678941986857,1656.428571,2339.3907848443305,118.4768477878694,0.14855508289719788,7212336.259199584,26129214.46485352,14400000.0,16800000.0,1,0,0,0,0,0,244,232,0.0792293777256959,0.069325705171502,0,5372,748.0583073781373,1697.8604760643377,797.9288612172035,45.99161475627468,1656.428571,0,235,16988,97958428,2
80,100697133,8,6,361,11595,41.8552205486038,121.27768564917903,1932.5,2537.820147,118.73746364856316,0.14627449369326087,7365749.36376186,26377184.866400722,13164278.285789555,664.7909198600018,0,0,0,0,1,0,294,200,0.08668909267612296,0.0595854010171379,0,5792,762.733533483901,1762.0396455982298,814.9137708436043,41.8552205486038,1932.5,259,235,539,97693089,2
80,100760473,9,6,341,11595,36.15165066465937,109.2240201012325,1932.5,2344.5336134285044,118.46884351306807,0.1533776240068278,6977441.088609878,25680751.011048075,11961502.02209615,1216.8212857562594,0,0,0,0,1,0,315,200,0.09382960587554416,0.05954801813128363,0,5010,726.006026550398,1635.4479219974678,773.0698526405201,36.15165066465937,1932.5,261,235,899,97764855,2
80,103178709,8,6,330,11595,39.12546746087215,113.56047406327359,1932.5,2258.806422039696,115.86154197215708,0.14194470135593193,7659660.323112522,26429648.077213973,13953391.443224015,919.3208989591925,0,0,0,0,1,0,296,200,0.08364994804730715,0.058294753308624776,0,4663,768.2623744693683,1638.2536646400713,821.3599305619703,39.12546746087215,1932.5,251,235,633,88635179,2
80,101098826,9,6,358,11595,39.79942005316969,118.95223159243498,1932.5,1839.3441071453456,118.23276631178798,0.14836968675687992,7221344.750404999,26200000.0,12600000.0,1617.7636790350905,0,0,0,0,1,0,309,200,0.08902181245412796,0.05934787430275197,0,4344,747.0746737821584,1427.8302825752578,796.879652054324,39.79942005316969,1932.5,251,235,5,98100000,2
80,100167703,8,7,561,11595,70.2259563590942,144.55110145965227,1656.428571,2270.5357306944034,121.39271803254336,0.14976101186543972,7154835.991784814,26148576.55615864,14297153.112317277,16645729.668475917,1,0,0,0,0,0,239,232,0.07987253976441473,0.06988847210102497,0,5792,760.1754781795471,1655.474993198064,810.8538434248503,70.2259563590942,1656.428571,0,235,16997,97997153,2
80,100323869,11,5,583,11595,50.0503209538943,116.68786814980939,2161.4682308651795,2710.1838170179467,121.41328593296691,0.16767523445117494,6369913.332479979,24629380.39640686,9670745.993315633,42500.9424066015,0,0,0,0,1,0,385,181,0.11374189186436498,0.053933342771639116,0,6382,684.6751308811042,1725.6758236509775,725.5965452080612,50.0503209538943,2161.4682308651795,264,235,2458,97922275,2
80,99257579,8,7,411,12975,51.49561620686995,132.79933552484238,1631.5851991257798,1971.9839357903675,134.87950483927955,0.1607296580987727,6639167.083500352,25341805.371448,14200000.0,14311480.990527995,1,0,0,0,0,0,224,262,0.08059839178105686,0.08013126631771586,0,5792,789.9479095011869,1538.382824092455,839.4671944338344,51.49561620686995,1631.5851991257798,0,235,184520,97909290,2
80,100816235,10,7,364,11595,35.11865747823328,113.10896630810642,1656.428571,2120.24084399577,118.62819942597048,0.17253437867094876,6156151.726038444,24146790.366711296,10729053.822281726,222.3980830747187,0,0,0,0,1,0,356,232,0.10310035477351114,0.06943402389743765,0,5792,650.6827188566976,1488.7796930228808,688.1503120535907,35.11865747823328,1656.428571,264,235,6450,97825281,2
12429782,187,1,1,8,4,5.600139028284745,0.0,0.799721943430511,0.0,447398.3459580183,72615.94465497839,11.600834169708467,0.0,17.20097319799321,0.0,0,0,0,0,1,1,33,4,90251.69346274032,99965.24292881387,4,6,5.0,0.0,8.800417084854233,6.0,2.399165830291533,34,236,0,0,4
8855001,167,1,0,6,1,5.0,0.0,1.9066686735727691,0.0,532698.4095950372,79186.51218439921,8.51332229534977,0.0,12.766671683931923,0.0,0,0,0,0,1,0,25,1,96542.30872171116,250000.0,4,6,5.0466656632136155,0.0,7.186662652854462,6.0,6.0,34,147,0,0,4
14622117,198,1,1,9,6,6.0,0.0,0.0,0.0,388359.4571098487,71205.36334432365,13.842533113048756,0.0,20.0,0.0,0,0,0,0,1,0,39,5,83177.96342300234,6561.120289635204,4,5,4.973755518841459,0.0,9.97375551884146,5.9475110376829186,0.0,34,291,0,0,4
1274943,220,1,1,8,7,6.0,0.0,4.603371957418174,0.0,489713.60169504443,222254.14387899364,20.83614329784848,0.0,20.370600616987872,0.0,0,0,0,0,1,0,42,42,224697.49232180408,191807.16489242396,6,5,5.767228659569696,0.0,10.534457319139392,6.0,6.0,33,400,0,0,4
14849671,95,2,1,8,8,6.0,0.0,2.7281806964015374,0.0,320590.3997893234,219793.86924275957,14.365754958270255,0.0,20.0,0.0,0,0,0,0,1,0,42,20,42105.26316,22651.6086332052,4,5,4.909393565467179,0.0,9.0,4.909393565467179,5.456361392803075,34,94,0,0,4
636952,171,1,1,8,4,6.0,0.0,2.2896839440014762,0.0,420605.2402169878,175624.27335838546,16.763227981333827,0.0,14.908069953334564,0.0,0,0,0,0,1,0,33,31,144295.18068410203,230919.30046665436,6,5,6.0,0.0,9.618386009333086,6.0,6.0,32,345,0,0,4
4195245,167,1,1,7,5,6.0,0.0,1.8526140261985118,0.0,359591.02039734536,200022.50967186666,18.235076017465673,0.0,17.47015203493135,0.0,0,0,0,0,1,0,42,32,117142.8550340062,129395.82665983506,5,4,5.0,0.0,8.382461991267164,6.0,6.0,33,152,0,0,4
9071216,166,1,1,6,2,5.016769114193211,0.0,1.9664617716135764,0.0,534063.7803954565,77931.00410577164,8.100614685159272,0.0,13.117383799352483,0.0,0,0,0,0,1,1,25,1,98956.76951020723,245807.72145169706,4,6,5.0,0.0,7.050307342579636,6.0,5.899385314840729,34,150,0,0,4
5058030,169,1,0,6,2,5.46676289324798,0.0,1.4002886797439398,0.0,382071.5895744169,167611.20013508646,19.0,0.0,13.134391825727779,0.0,0,0,0,0,1,0,42,23,70146.95968598689,231112.43952472048,5,5,5.53323710675202,0.0,9.59971132025606,6.0,6.0,34,72,0,0,4
1598445,173,1,1,6,4,6.0,0.0,0.0,0.0,436470.6601333136,156410.77867688343,16.14005959326368,0.0,13.280119186527358,0.0,0,0,0,0,1,0,31,29,114314.06686984214,214985.10168408015,6,5,5.859940406736321,0.0,9.859940406736321,6.0,6.0,33,400,0,0,4
5484081,178,1,0,6,1,5.31969246141222,0.0,0.9590773842366609,0.0,404707.49387912237,146847.9570429449,19.0,0.0,11.516617075534423,0.0,0,0,0,0,1,0,42,22,61311.41496479764,237063.6445489545,5,5,5.68030753858778,0.0,10.040922615763339,6.0,6.0,34,92,0,0,4
54874,201,1,1,9,7,6.0,0.0,6.0,0.0,454950.0748030457,227475.03740152286,20.19800299212183,0.0,20.19800299212183,0.0,0,0,0,0,1,1,40,40,227475.03740152286,227475.03740152286,6,6,6.0,0.0,10.099001496060914,6.0,6.0,32,335,0,0,4
54874,219,1,1,8,7,6.0,0.0,6.0,0.0,498673.50388401333,249336.75194200667,21.946940155360533,0.0,21.946940155360533,0.0,0,0,0,0,1,1,41,41,249336.75194200667,249336.75194200667,6,6,6.0,0.0,10.973470077680266,6.0,6.0,33,398,0,0,4
254763,196,1,1,6,6,6.0,0.0,5.826605267054559,0.0,300000.0,155369.054218243,19.942201755684852,0.0,19.942201755684852,0.0,0,0,0,0,1,1,40,39,147236.21655794326,153441.0184753023,5,5,5.942201755684852,0.0,9.884403511369705,6.0,6.0,32,282,0,0,4
10648811,129,1,1,8,3,5.0,0.0,2.0,0.0,443217.01572655846,169591.72682128887,15.886035049837549,0.0,10.183558910772303,0.0,0,0,0,0,1,1,34,24,102280.97240237978,222412.95953101473,4,6,5.563288217845539,0.0,8.126576435691078,6.0,4.310135346463382,34,286,0,0,4
14942351,160,1,1,9,6,6.0,0.0,1.1562495076197483,0.0,358894.5123922262,129626.7428242106,14.385416502539917,0.0,20.0,0.0,0,0,0,0,1,0,40,12,68028.200991252,0.0,5,6,5.0,0.0,9.614583497460083,5.6145834974600834,2.3124990152394966,34,216,0,0,4
14598988,200,1,0,9,5,5.984033747779786,0.0,0.0,0.0,389047.44744759984,69495.58347777616,14.07983126110107,0.0,19.80840497335743,0.0,0,0,0,0,1,0,39,6,83611.49587365348,3991.5630550535484,5,6,5.015966252220214,0.0,10.015966252220213,6.0,0.09579751332128517,34,293,0,0,4
2714759,150,1,1,6,6,6.0,0.0,3.692681476866447,0.0,300000.0,221444.60526005866,19.23089382562215,0.0,19.23089382562215,0.0,0,0,0,0,1,1,41,30,113223.05400248917,195788.73609158536,5,4,5.230893825622149,0.0,8.461787651244299,6.0,6.0,33,68,0,0,4
281747,191,1,1,6,5,6.0,0.0,4.5538472038439295,0.0,332133.7561560539,152550.4586243094,19.035898135895952,0.0,18.312821737817917,0.0,0,0,0,0,1,0,37,37,140339.4625021058,174102.54660260119,6,5,6.0,0.0,10.0,6.0,6.0,32,324,0,0,4
1793425,156,1,1,6,4,6.0,0.0,0.9502094435236255,0.0,391093.3755933289,186652.7004268672,16.950209443523626,0.0,14.900418887047252,0.0,0,0,0,0,1,0,33,27,107468.49303380924,237183.25828927217,5,4,5.683263518825458,0.0,9.366527037650917,6.0,6.0,34,272,0,0,4
10787632,126,1,1,9,3,5.0,0.0,2.0,0.0,435477.33381210413,177179.6595773905,16.539953208956693,0.0,9.950016711086896,0.0,0,0,0,0,1,1,35,26,102535.86943877007,220125.41368509614,4,6,5.609996657782621,0.0,8.219993315565242,6.0,4.170010026652138,34,297,0,0,4
54874,216,1,1,7,7,6.0,0.0,6.0,0.0,466638.9823472329,233319.49117361644,21.66638982347233,0.0,21.66638982347233,0.0,0,0,0,0,1,1,41,41,233319.49117361644,233319.49117361644,6,6,6.0,0.0,10.833194911736165,6.0,6.0,33,383,0,0,4
2913718,146,1,1,6,6,6.0,0.0,3.520093960523316,0.0,300000.0,226788.66454546803,19.17336465350777,0.0,19.17336465350777,0.0,0,0,0,0,1,1,41,29,110472.1369943876,199213.73535341478,5,4,5.173364653507772,0.0,8.346729307015543,6.0,6.0,33,51,0,0,4
12813024,122,1,1,7,5,5.608939392426759,0.0,2.608939392426759,0.0,400113.6039752906,168366.01085887855,12.262575746987315,0.0,17.262575746987316,0.0,0,0,0,0,1,0,35,14,64435.502710183166,97765.1518933102,4,6,5.0,0.0,8.217878784853518,5.391060607573241,6.0,34,112,0,0,4
11412057,95,2,1,7,8,6.0,0.0,0.546708263364187,0.0,385591.7338765373,167216.3659815079,9.275652614516437,0.0,20.0,0.0,0,0,0,0,1,0,42,4,42105.26316,204440.97805298443,4,5,4.182236087788063,0.0,9.0,4.182236087788063,1.093416526728374,34,126,0,0,4
11573452,120,1,1,7,7,6.0,0.0,0.0,0.0,398484.70390508126,133229.0527431183,9.467831538094085,0.0,20.0,0.0,0,0,0,0,1,0,41,1,52424.041613488414,188840.35257941313,4,5,4.2446385896823475,0.0,9.244638589682348,4.489277179364695,0.0,34,174,0,0,4
54873,208,1,1,6,6,6.0,0.0,6.0,0.0,385031.1748982489,192515.58744912446,20.850311748982488,0.0,20.850311748982488,0.0,0,0,0,0,1,1,40,40,192515.58744912446,192515.58744912446,6,6,6.0,0.0,10.425155874491244,6.0,6.0,32,342,0,0,4
5284399,192,1,0,6,0,5.207941662868189,0.0,0.0,0.0,449630.2732198811,113955.14530300241,18.376175011395432,0.0,9.039708314340944,0.0,0,0,0,0,1,0,39,22,56206.56799239737,250000.0,5,5,6.0,0.0,10.792058337131811,6.0,6.0,34,190,0,0,4
4525540,183,1,1,8,5,6.0,0.0,1.2968990165400256,0.0,388452.82037730503,179258.97077039565,17.864599344360016,0.0,16.729198688720032,0.0,0,0,0,0,1,0,42,35,124388.75733164331,90581.91181023809,5,4,5.0,0.0,8.567700327819992,6.0,6.0,32,226,0,0,4
11853688,104,1,1,10,4,5.0,0.0,2.0,0.0,376041.67518647097,235449.98463088644,21.56161390562218,0.0,8.156566462277793,0.0,0,0,0,0,1,1,41,40,104493.3107660791,202558.56849801098,4,6,5.968686707544442,0.0,8.937373415088883,6.0,3.093939877366676,34,385,0,0,4
54873,203,1,1,6,6,6.0,0.0,6.0,0.0,331543.0450810003,165771.52254050015,20.315430450810002,0.0,20.315430450810002,0.0,0,0,0,0,1,1,40,40,165771.52254050015,165771.52254050015,6,6,6.0,0.0,10.157715225405001,6.0,6.0,32,315,0,0,4
5107303,170,1,0,6,2,5.449754133369765,0.0,1.349262400109297,0.0,384689.44182479265,165209.92197441842,19.0,0.0,12.947295467067423,0.0,0,0,0,0,1,0,42,23,69125.12506783768,231800.69899319243,5,5,5.550245866630235,0.0,9.650737599890704,6.0,6.0,34,74,0,0,4
2518642,147,1,1,6,5,6.0,0.0,1.8145492919945567,0.0,352681.8246139979,210367.689456629,17.814549291994556,0.0,16.629098583989112,0.0,0,0,0,0,1,0,37,27,105239.42036251456,225524.75429981342,5,4,5.395150236001815,0.0,8.79030047200363,6.0,6.0,34,157,0,0,4
9436967,160,1,1,6,2,5.073341134206206,0.0,2.073341134206206,0.0,520121.8921052207,88957.448126887,8.51338793944344,0.0,13.51338793944344,0.0,0,0,0,0,1,0,26,2,95019.09302101714,231664.71644844854,4,6,5.0,0.0,7.146682268412412,5.926658865793794,6.0,34,143,0,0,4
998079,167,1,1,10,6,6.0,0.0,5.181815987569262,0.0,372727.1995856421,211698.13128993651,18.27272800414358,0.0,18.27272800414358,0.0,0,0,0,0,1,1,39,34,173322.3534544843,202600.46151950903,5,5,5.727271995856421,0.0,8.727271995856421,6.0,6.0,31,185,0,0,4
1818104,155,1,1,6,4,6.0,0.0,0.9796223064175061,0.0,389786.25816203724,187459.7044335623,16.979622306417507,0.0,14.959244612835013,0.0,0,0,0,0,1,0,33,27,107392.63929528582,236786.52779027188,5,4,5.6734592311941645,0.0,9.346918462388329,6.0,6.0,34,269,0,0,4
9651597,135,1,1,6,4,5.429556025594601,0.0,1.1408879488107988,0.0,478705.40136509837,110711.10269326685,8.0,0.0,16.006892179162204,0.0,0,0,0,0,1,0,32,0,74678.60435506124,250000.0,4,5,4.570443974405399,0.0,7.859112051189201,5.140887948810799,3.422663846432396,34,142,0,0,4
8566634,144,2,0,6,4,5.520834260025824,0.0,0.0,0.0,426812.9934508564,128967.0715086672,13.27082313971594,0.0,14.250011120309884,0.0,0,0,0,0,1,0,42,10,42105.26316,250000.0,4,5,4.958331479948352,0.0,9.958331479948352,4.958331479948352,2.874994439845058,34,135,0,0,4
15086997,138,1,0,7,0,4.000778765841014,0.0,0.0007787658410143283,0.0,300000.0,127125.87082903871,8.010902721774201,0.0,21.9890972782258,0.0,0,0,0,0,1,0,42,24,249838.09868042235,249678.40744300824,4,4,5.000778765841014,0.0,10.0,5.999221234158986,2.000778765841014,34,0,0,0,5
11931594,115,1,0,11,5,6.0,0.0,0.03894220354391287,0.0,376496.2669823651,248395.22281066663,8.085672847796607,0.0,18.984423118582434,0.0,0,0,0,0,1,0,42,0,42105.26316,249061.19693384477,5,4,5.992211559291217,0.0,8.992211559291217,6.0,5.953269355747305,34,253,0,0,5
8450827,200,1,1,7,4,6.0,0.0,0.0,0.0,440015.16727110394,151198.01148082566,9.852444528883149,0.0,22.0,0.0,0,0,0,0,1,0,42,25,71103.86967320219,96127.0514928044,4,5,4.765036980744567,0.0,10.234963019255433,6.0,3.0,34,276,0,0,5
996930,164,1,0,7,4,5.223306320976562,0.0,0.0,0.0,349619.35247690126,42105.26316,12.281572123417966,0.0,9.223306320976562,0.0,0,0,0,0,1,0,35,0,67123.635810593,128878.37918068323,4,5,5.223306320976562,0.0,8.834959481464843,5.223306320976562,3.6699189629296853,31,109,0,0,5
6985134,219,1,0,6,2,5.985867389560565,0.0,0.021198915659152218,0.0,459276.1318678803,116997.55967924005,8.098928273076044,0.0,8.021198915659152,0.0,0,0,0,0,1,0,36,0,43135.86797087891,1658.9988742643736,4,5,6.0,0.0,8.0,5.007066305219717,3.021198915659152,34,203,0,0,5
8881563,219,1,1,6,6,5.023062425041416,0.0,0.0,0.0,505575.02002338495,246265.93864124588,8.0,0.0,22.0,0.0,0,0,0,0,1,0,42,41,42188.839856774444,244234.39373964607,4,5,6.0,0.0,8.023062425041417,6.0,3.9769375749585842,34,301,0,0,5
12948223,134,1,1,8,4,5.524774660258389,0.0,0.47522533974161085,0.0,373735.562738246,107293.46059443899,18.851352038449665,0.0,11.673422621808724,0.0,0,0,0,0,1,0,42,28,112060.13148525155,131193.6650645973,5,5,6.0,0.0,8.425676019224833,5.0,4.049549320516778,34,286,0,0,5
12903292,131,1,1,8,4,5.600139028284745,0.0,0.3998609717152555,0.0,384324.9347252612,96955.48639235836,18.399165830291533,0.0,12.20097319799321,0.0,0,0,0,0,1,0,42,30,122106.5472918067,150034.75707118615,5,5,6.0,0.0,8.199582915145767,5.0,4.2002780565694895,34,304,0,0,5
15003147,139,1,0,7,0,4.0466656632136155,0.0,0.04666566321361543,0.0,300000.0,129520.8582434998,8.653319284990616,0.0,21.346680715009384,0.0,0,0,0,0,1,0,42,24,240298.45422674136,238212.51073582427,4,4,5.0466656632136155,0.0,10.0,5.9533343367863845,2.0466656632136155,34,6,0,0,5
899685,96,1,1,10,5,5.026244481158541,0.0,0.0,0.0,595257.6484991328,238863.22846967474,9.341178255061031,0.0,17.73755518841459,0.0,0,0,0,0,1,0,39,40,42105.26316,243438.8797103648,5,4,4.0524889623170814,0.0,9.947511037682919,4.026244481158541,0.0,33,2,0,0,5
414310,173,1,0,11,2,5.767228659569696,0.0,2.301685978709087,0.0,456585.59906958917,54160.130870694986,14.603371957418174,0.0,13.836143297848478,0.0,0,0,0,0,1,0,39,9,136552.18493951234,191807.16489242396,4,5,5.767228659569696,0.0,8.0,5.767228659569696,0.0,31,84,0,0,5
9036891,208,1,1,7,5,5.090606434532821,0.0,0.453032172664104,0.0,503017.027900257,231330.90501913484,8.996670779861029,0.0,21.546967827335894,0.0,0,0,0,0,1,0,42,39,42105.26316,239078.48159428284,5,5,5.909393565467179,0.0,8.0,6.0,3.637574261868717,34,277,0,0,5
9948360,142,1,1,8,2,5.618386009333087,0.0,3.0919300466654365,0.0,459848.3531386188,122584.02559814129,14.802246102663961,0.0,18.908069953334564,0.0,0,0,0,0,1,0,42,21,42105.26316,175460.98720700832,5,4,5.381613990666913,0.0,8.0,6.0,1.5264559626676508,34,115,0,0,5
344182,153,1,0,10,1,5.2350760174656745,0.0,1.8526140261985118,0.0,426809.7951111274,44083.81786299797,12.940304069862698,0.0,12.322766061129862,0.0,0,0,0,0,1,0,35,8,110400.71618324865,154384.50218320932,4,4,5.2350760174656745,0.0,7.617538008732837,5.2350760174656745,0.0,30,68,0,0,5
6980912,217,1,0,6,2,5.966461771613576,0.0,0.05030734257963543,0.0,460539.57343555486,117977.81023842517,8.234767598704966,0.0,8.050307342579636,0.0,0,0,0,0,1,0,36,0,44551.00095709917,3936.985553825507,4,5,6.0,0.0,8.0,5.016769114193211,3.0503073425796354,34,201,0,0,5
476264,95,1,0,9,2,4.53323710675202,0.0,0.0,0.0,506647.42135040404,149816.38973559247,8.53323710675202,0.0,13.332371067520201,0.0,0,0,0,0,1,0,32,22,42105.26316,133309.27668800502,4,4,4.0,0.0,8.59971132025606,4.0,0.0,31,-1,0,0,5
13004336,115,1,0,8,6,5.719880813472641,0.0,0.0,0.0,420829.36661011365,54007.521979443016,14.879523253890564,0.0,15.980417152845757,0.0,0,0,0,0,1,0,42,39,185856.91452258412,249982.2124316555,4,5,5.859940406736321,0.0,7.420178779791039,5.140059593263679,4.579821220208961,34,343,0,0,5
13499451,100,1,1,6,7,6.0,0.0,0.0,0.0,534402.325245731,42105.26316,10.557539691297762,0.0,14.31969246141222,0.0,0,0,0,0,1,0,42,13,84721.73406897225,250000.0,5,4,4.639384922824441,0.0,7.0,5.68030753858778,5.68030753858778,31,333,0,0,5
265925,151,1,0,10,1,5.450499251969543,0.0,1.351497755908629,0.0,474508.04932805145,66203.49109711748,12.702995511817258,0.0,12.252496259847714,0.0,0,0,0,0,1,0,35,5,114582.23485657758,112624.81299238575,4,5,5.450499251969543,0.0,8.0,5.450499251969543,0.0,30,49,0,0,5
12655741,111,1,0,9,7,6.0,0.0,0.0,0.0,438645.15357238834,43529.35552892222,16.013264961159866,0.0,15.092854728119066,0.0,0,0,0,0,1,0,41,42,173641.56805701228,249384.7047765996,5,5,6.0,0.0,7.0,5.013264961159867,5.013264961159867,34,397,0,0,5
11895535,107,1,0,9,0,6.0,0.0,0.28899122157573665,0.0,307434.87715747894,143364.49125207926,17.115596488630295,0.0,21.711008778424265,0.0,0,0,0,0,1,0,35,40,42105.26316,199329.0867892989,5,4,5.942201755684852,0.0,7.057798244315148,6.0,5.653210534109117,34,224,0,0,5
54871,105,1,0,8,0,4.436711782154461,0.0,0.0,0.0,443671.17821544607,60110.04714562851,8.873423564308922,0.0,8.873423564308922,0.0,0,0,0,0,1,0,27,0,60110.04714562851,0.0,4,4,4.436711782154461,0.0,7.436711782154461,4.436711782154461,0.0,28,-1,0,0,5
342798,153,1,0,10,1,5.229166994920168,0.0,1.8437504923802517,0.0,426681.5279587321,44074.35178626892,12.916667979680671,0.0,12.302084482220588,0.0,0,0,0,0,1,0,35,7,110073.96757347637,153645.87436502098,4,4,5.229166994920168,0.0,7.6145834974600834,5.229166994920168,0.0,30,67,0,0,5
7006820,219,1,0,6,3,6.0,0.0,0.0,0.0,459448.0277868538,117465.31883977614,8.047898756660643,0.0,8.223527531082999,0.0,0,0,0,0,1,0,37,0,42819.23806443873,2485.562280634065,4,6,5.968067495559572,0.0,8.047898756660643,5.015966252220214,3.0,34,207,0,0,5
